ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,No_of_facilities,No_of_additional_facilities
100128702,Platinum Hill PV 5,2006,1600,Setapak,Condominium,4,1,2,1272,3,Kuala Lumpur,13,4
100128716,Vista Langkawi @ PV18,.,1600,Setapak,Service Residence,3,1,2,926,3,Kuala Lumpur,.,3
100128570,Sky Awani 3,.,1200,Setapak,Condominium,3,1,2,850,2,Kuala Lumpur,12,2
100128591,M Centura,2021,2299,Sentul,Service Residence,2,1,1,661,1,Kuala Lumpur,11,5
100080069,Desa Putra (Wangsa Maju),2007,3000,Wangsa Maju,Condominium,3,1,2,1250,1,Kuala Lumpur,7,4
100128434,D28 Damansara,.,820,Damansara Heights,Condominium,1,1,1,600,1,Kuala Lumpur,4,4
99702058,M3 Residency,2017,1600,Setapak,Service Residence,3,1,2,950,3,Kuala Lumpur,6,2
99097104,.,.,1800,Jalan Ipoh,Condominium,4,1,3,1342,1,Kuala Lumpur,7,3
99932972,The Havre @ Bukit Jalil,2020,2400,Bukit Jalil,Condominium,3,.,3,1239,1,Kuala Lumpur,5,3
99947773,Service Suites @ Pavilion Embassy,.,3600,Keramat,Service Residence,1,1,1,775,1,Kuala Lumpur,14,4
99922497,Kiara Residence,2014,1700,Bukit Jalil,Condominium,4,2,3,1268,3,Kuala Lumpur,12,2
100128142,Bandar Tasik Selatan (Low Cost),.,1100,Cheras,Apartment,3,.,2,650,1,Kuala Lumpur,1,4
100127992,M Centura,2021,1900,Sentul,Service Residence,3,1,2,850,1,Kuala Lumpur,8,2
99764511,Kepong Sentral Condominium,2007,1300,Kepong,Condominium,3,1,2,962,3,Kuala Lumpur,10,3
100127798,Special Promo: Expressionz Suite @ KLCC,.,1500,KLCC,Studio,1,.,1,400,1,Kuala Lumpur,10,3
100077983,Pangsapuri Lestari,.,1350,Cheras,Apartment,3,.,2,820,1,Kuala Lumpur,7,4
100127607,Prima Tiara II,.,1200,Segambut,Apartment,3,1,2,918,3,Kuala Lumpur,4,4
97105324,Maxim Citilights,2017,120,Sentul,Service Residence,1,.,1,160,2,Kuala Lumpur,6,.
99886751,Teratai Mewah Apartment,.,850,Setapak,Apartment,3,.,1,712,2,Kuala Lumpur,2,.
100126774,Vista Langkawi @ PV18,.,1500,Setapak,Service Residence,3,1,2,926,3,Kuala Lumpur,6,3
95078040,Kuchai Avenue,2009,1700,Kuchai Lama,Service Residence,3,1,2,935,1,Kuala Lumpur,3,1
99921763,Cerrado,.,1300,Sungai Besi,Condominium,2,2,1,656,1,Kuala Lumpur,3,.
97897411,.,.,2600,KLCC,Service Residence,1,1,1,657,1,Kuala Lumpur,4,3
100126253,Residensi Desa Sentralmas (Taman Desa),.,1000,Taman Desa,Condominium,3,.,2,850,1,Kuala Lumpur,6,.
100075593,Apartment Permai Puteri,.,1300,Ampang,Apartment,3,.,2,883,3,Kuala Lumpur,5,3
100126233,The Haute,2019,1500,Keramat,Condominium,3,.,2,1100,3,Kuala Lumpur,5,.
100126192,Residensi Pandanmas 2,.,1000,Desa Pandan,Apartment,3,.,2,900,3,Kuala Lumpur,7,.
100126159,Residensi Tasikmas,.,900,Cheras,Apartment,3,.,2,850,2,Kuala Lumpur,.,.
98981376,OUG Parklane,.,1000,OUG,Service Residence,3,1,2,950,1,Kuala Lumpur,8,4
100126207,Bayu Andaman,.,1100,Sentul,Apartment,3,.,2,1000,1,Kuala Lumpur,9,.
100126133,Residensi Suria Pantai,2020,1100,Pantai,Apartment,3,.,2,850,3,Kuala Lumpur,6,.
100126124,Residensi Metro Kepong,2023,1000,Kepong,Apartment,3,.,2,1200,1,Kuala Lumpur,2,.
100126103,Residensi Jalilmas,.,1000,Bukit Jalil,Apartment,3,.,2,800,1,Kuala Lumpur,4,.
100126120,Residensi Jalilmas,.,1000,Bukit Jalil,Apartment,3,.,2,800,1,Kuala Lumpur,4,.
100126112,Residensi Jalilmas,.,850,Bukit Jalil,Apartment,3,.,2,800,2,Kuala Lumpur,4,.
100126260,Legasi Kampong Bharu,2020,3200,KL City,Apartment,3,1,2,950,1,Kuala Lumpur,10,4
100126258,Residensi Desa Satumas,.,1000,Taman Desa,Condominium,3,.,2,850,1,Kuala Lumpur,4,.
100126095,PPA1M Bukit Jalil,.,850,Bukit Jalil,Apartment,3,.,2,1200,1,Kuala Lumpur,.,.
100125976,Pandan Jaya H6 Apartment,.,1098,KLCC,Apartment,3,1,2,850,3,Kuala Lumpur,4,2
99930982,Winner Court B,.,1000,Desa Petaling,Condominium,3,1,2,928,3,Kuala Lumpur,8,.
99870119,Avelon Tower,.,1400,Kepong,Service Residence,4,1,2,920,2,Kuala Lumpur,8,.
99865864,Bangsar Puteri,.,2000,Bangsar,Condominium,2,2,2,1066,1,Kuala Lumpur,10,.
100125568,Gemilang Indah,.,1400,Old Klang Road,Condominium,3,.,2,1000,3,Kuala Lumpur,6,4
88872648,TWY Duplex Condos @ Mont Kiara,2019,2700,Mont Kiara,Condominium,1,1,1,662,1,Kuala Lumpur,.,.
99950863,UNA Serviced Apartment @ Peel,2020,3200,Cheras,Service Residence,2,1,1,810,1,Kuala Lumpur,7,4
100074129,Corinthian Condominium,.,4000,KLCC,Condominium,3,.,2,1402,1,Kuala Lumpur,7,4
99826338,inspirasi mont kiara,.,3500,Mont Kiara,Condominium,3,2,2,940,1,Kuala Lumpur,.,.
100125218,One Maxim,2020,1600,Sentul,Service Residence,3,1,2,850,3,Kuala Lumpur,9,.
99949735,UNA Serviced Apartment @ Peel,2020,3200,Cheras,Service Residence,2,1,1,810,1,Kuala Lumpur,8,4
99637986,Mercu Summer Suites @ Kuala Lumpur,2015,2000,KL City,Service Residence,1,.,1,550,1,Kuala Lumpur,12,4
100006643,Kepong Sentral Condominium,2007,1100,Kepong,Condominium,3,.,2,962,2,Kuala Lumpur,10,1
99453183,Taman Maluri Flat,.,1000,Cheras,Flat,2,.,1,650,3,Kuala Lumpur,.,.
100124246,PPR Sri Aman,2015,750,Kepong,Apartment,3,.,2,700,2,Kuala Lumpur,.,.
99915449,Perdana Villa Deluxe,.,1300,Cheras,Apartment,3,1,2,806,3,Kuala Lumpur,3,1
100076091,Arcoris,2012,3500,Mont Kiara,Service Residence,1,1,1,688,1,Kuala Lumpur,9,2
100124013,EkoCheras Service Apartment,2017,2900,Cheras,Service Residence,1,1,2,762,1,Kuala Lumpur,11,3
99922083,Intan Apartment (Setiawangsa),.,1500,Setiawangsa,Apartment,3,1,2,960,3,Kuala Lumpur,3,3
100123830,PV9 Residences @ Taman Melati,2022,2300,Setapak,Service Residence,4,2,2,1100,3,Kuala Lumpur,7,4
100123824,Seksyen 1 Wangsa Maju Flat,.,1000,Wangsa Maju,Flat,2,.,1,570,1,Kuala Lumpur,3,3
100123337,Setia SKY Residences,2011,2700,KLCC,Condominium,2,2,2,1055,3,Kuala Lumpur,8,1
100123252,Residensi KepongMas,2020,1400,Kepong,Apartment,3,1,2,800,1,Kuala Lumpur,1,3
98305596,.,.,3900,KLCC,Condominium,3,2,3,1669,1,Kuala Lumpur,8,2
100123169,The Ridge @ KL East,2020,2450,Ampang,Service Residence,2,2,2,899,1,Kuala Lumpur,7,3
100123168,Aliran Damai Apartments,.,650,Cheras,Apartment,3,1,2,710,3,Kuala Lumpur,.,2
100123101,Serini Melawati,2018,3000,Taman Melawati,Service Residence,3,2,2,1099,1,Kuala Lumpur,6,3
100123077,Residensi Puchongmas,.,1400,Puchong,Condominium,3,1,2,900,3,Kuala Lumpur,5,2
100070021,Segar View,.,1700,Cheras,Condominium,3,1,2,922,3,Kuala Lumpur,5,4
100069787,Arte Mont Kiara,.,2700,Mont Kiara,Service Residence,1,1,2,500,1,Kuala Lumpur,7,3
100122649,The Meritz,2008,5000,Ampang,Condominium,3,1,2,1497,1,Kuala Lumpur,10,3
100122498,Sri Ledang,.,1600,Wangsa Maju,Condominium,4,1,2,1100,3,Kuala Lumpur,7,5
100122510,The Meritz,2008,3000,Ampang,Condominium,2,1,2,1072,1,Kuala Lumpur,10,2
100068801,Viva Residency,2009,1800,Jalan Ipoh,Condominium,2,1,2,840,1,Kuala Lumpur,7,5
100067959,Seksyen 2 Wangsa Maju Flat Block D,.,1000,Wangsa Maju,Flat,3,.,2,900,3,Kuala Lumpur,2,3
100121957,Platinum Splendor Residensi Semarak,2020,2500,Keramat,Condominium,4,.,2,1184,1,Kuala Lumpur,10,.
99521727,CitiZen,2019,800,Old Klang Road,Service Residence,3,2,2,1194,1,Kuala Lumpur,11,5
100121834,Residensi Suria Pantai,2020,1600,Pantai,Apartment,3,1,2,810,3,Kuala Lumpur,9,.
100121735,Abadi Indah,.,1200,Taman Desa,Condominium,3,1,2,947,3,Kuala Lumpur,9,3
100121702,Bougainvilla,2007,1498,Segambut,Condominium,3,1,2,1049,3,Kuala Lumpur,10,3
99794408,325 Persiaran Ritchie,.,12000,Ampang Hilir,Condominium,6,2,5,4300,1,Kuala Lumpur,11,.
100121549,Riana Green East,2012,2800,Wangsa Maju,Condominium,4,2,3,1909,1,Kuala Lumpur,10,.
100121547,Residensi Pandanmas 2,.,1798,Desa Pandan,Apartment,3,1,2,900,3,Kuala Lumpur,8,4
100121540,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018,1300,Bukit Jalil,Apartment,4,1,2,1400,2,Kuala Lumpur,6,.
100121116,[Specialist] Ampang KLCC Keramat Ukay,.,1000,Ampang,Condominium,3,2,2,1000,1,Kuala Lumpur,14,5
100121171,Desa Tun Razak,.,1000,Cheras,Apartment,2,.,1,650,1,Kuala Lumpur,2,4
97699051,Service Suites @ Pavilion Embassy,.,3800,Keramat,Service Residence,2,.,2,1098,1,Kuala Lumpur,10,4
97660867,Ritchie's Pavilion,.,1800,Ampang Hilir,Condominium,1,.,1,404,1,Kuala Lumpur,5,3
100121090,Bougainvilla,2007,1500,Segambut,Condominium,3,.,2,1049,1,Kuala Lumpur,9,3
100121077,Rampai Court,.,1100,Wangsa Maju,Apartment,2,.,1,700,3,Kuala Lumpur,5,2
98976840,.,.,12000,Ampang Hilir,Condominium,6,.,6,6067,1,Kuala Lumpur,12,5
98976763,.,.,8000,Ampang Hilir,Condominium,6,.,6,5000,3,Kuala Lumpur,11,5
100120590,Tivoli Villas,1993,1700,Bangsar,Condominium,1,.,1,678,3,Kuala Lumpur,10,2
100120557,Serini Melawati,2018,2000,Taman Melawati,Service Residence,2,2,2,663,1,Kuala Lumpur,6,1
100120312,Sentul Point Suite Apartment,2020,1600,Sentul,Apartment,2,1,2,750,1,Kuala Lumpur,13,4
100120357,Bandar Baru Sentul Flat,.,1000,Sentul,Flat,2,1,1,600,3,Kuala Lumpur,3,2
98351473,Nusa Mewah Villa Condominium,2014,950,Cheras,Condominium,3,.,2,865,3,Kuala Lumpur,6,.
100119548,Taman Indah Murni,.,1000,Segambut,Flat,3,.,1,700,3,Kuala Lumpur,.,4
100119529,M Centura,2021,1900,Sentul,Service Residence,3,.,2,850,1,Kuala Lumpur,9,1
100119396,Residensi Suria Pantai,2020,1550,Pantai,Apartment,3,.,2,810,1,Kuala Lumpur,6,2
100119447,South View,2017,2400,Bangsar South,Service Residence,2,.,1,720,1,Kuala Lumpur,7,4
100119373,M Centura,2021,1500,Sentul,Service Residence,3,2,2,850,1,Kuala Lumpur,14,5
100058819,Kuala Lumpur,.,2000,KL City,Service Residence,1,1,1,500,1,Kuala Lumpur,7,4
100119226,The Hamilton,2020,2550,Wangsa Maju,Condominium,3,2,2,1000,1,Kuala Lumpur,9,4
100119040,"pangsapuri flat apartment cheras , sungai long",.,800,Cheras,Apartment,3,.,2,650,3,Kuala Lumpur,3,3
100118818,Hartamas Regency II,2007,5800,Mont Kiara,Condominium,7,3,7,3488,3,Kuala Lumpur,11,.
100118669,Melur Apartment (Sentul),2006,1498,Sentul,Apartment,3,1,2,1000,3,Kuala Lumpur,5,3
100118744,Kaleidoscope,.,2500,Setiawangsa,Condominium,3,2,2,1200,3,Kuala Lumpur,13,3
100118430,Expressionz Professional Suites,2018,1800,KL City,Service Residence,1,.,1,320,1,Kuala Lumpur,6,4
100118423,M City,2016,1700,KL City,Service Residence,1,1,1,530,1,Kuala Lumpur,11,4
99395890,Eco Sky,2018,1800,Jalan Ipoh,Service Residence,2,1,2,904,1,Kuala Lumpur,6,3
100118093,Sentul Point Suite Apartment,2020,1700,Sentul,Apartment,2,1,2,743,1,Kuala Lumpur,11,4
100118074,The Era,2021,850,Segambut,Service Residence,1,.,1,890,1,Kuala Lumpur,8,4
100118072,Seksyen 1 Wangsa Maju,.,1000,Wangsa Maju,Flat,2,.,1,530,2,Kuala Lumpur,.,2
100117938,222 Residency,2013,1200,Setapak,Condominium,2,1,2,999,3,Kuala Lumpur,11,2
100117981,Apartment Seri Ceria 1,.,800,Sri Petaling,Apartment,4,.,2,750,3,Kuala Lumpur,5,2
100117894,Platinum Hill PV 5,2006,1600,Setapak,Condominium,4,1,2,1272,1,Kuala Lumpur,13,4
100117957,KL Palace Court,2014,2200,Kuchai Lama,Condominium,3,.,2,1328,1,Kuala Lumpur,11,3
100117887,The Hermington,2021,800,Kuchai Lama,Condominium,3,.,2,1200,3,Kuala Lumpur,8,3
100117849,Prima Setapak II,.,1250,Setapak,Condominium,3,1,2,1231,3,Kuala Lumpur,7,2
100117843,Residensi Rampai,2016,2200,Setapak,Condominium,4,2,2,950,1,Kuala Lumpur,6,2
100117053,Putra Villa,2007,1900,Setapak,Condominium,3,.,2,1100,1,Kuala Lumpur,.,.
100116943,The Elements,2015,2100,Ampang,Service Residence,2,1,2,950,1,Kuala Lumpur,10,4
100116941,Platinum Splendor Residensi Semarak,2020,2200,Keramat,Condominium,4,2,2,1184,1,Kuala Lumpur,12,3
100116938,Residensi Pandanmas 2,.,1800,Desa Pandan,Apartment,3,1,2,900,1,Kuala Lumpur,10,.
100116937,Impiana on The Waterfront,.,2600,Ampang,Service Residence,3,1,2,1600,3,Kuala Lumpur,9,2
100116936,Eco Sky,2018,2300,Jalan Ipoh,Service Residence,3,2,2,1098,1,Kuala Lumpur,11,4
100116790,Majestic Maxim,2021,1300,Cheras,Service Residence,2,2,2,650,2,Kuala Lumpur,8,2
100054023,Seri Puri,.,1400,Kepong,Condominium,3,2,2,1167,3,Kuala Lumpur,9,4
100054018,Villa Putera,.,1400,Jalan Sultan Ismail,Condominium,2,.,1,900,3,Kuala Lumpur,4,4
100116014,Casa Green Bukit Jalil,.,1550,Bukit Jalil,Condominium,3,1,3,1003,3,Kuala Lumpur,11,3
100115938,Maxim Residences,2017,1850,Cheras,Service Residence,3,1,2,1050,1,Kuala Lumpur,11,3
98239562,M Centura,2021,1400,Sentul,Condominium,3,1,2,850,2,Kuala Lumpur,10,1
100115859,Vista Danau Kota,2023,1900,Setapak,Apartment,3,1,2,969,1,Kuala Lumpur,5,4
100115855,i-Zen @ Kiara 1,2008,2200,Mont Kiara,Condominium,2,1,2,913,1,Kuala Lumpur,8,.
100115854,i-Zen @ Kiara 1,2008,2000,Mont Kiara,Condominium,2,1,2,913,1,Kuala Lumpur,8,.
100115899,Majestic Maxim,2021,1500,Cheras,Service Residence,2,1,2,650,3,Kuala Lumpur,10,3
100115837,Royal Regent (Sri Putramas 3),2013,2000,Jalan Kuching,Condominium,3,2,2,1590,3,Kuala Lumpur,6,.
100115694,Parkview Service Apartment,2006,2500,KLCC,Condominium,1,1,1,2500,1,Kuala Lumpur,9,3
100115775,Fairlane Residences,2009,2500,Bukit Bintang,Service Residence,1,1,1,650,1,Kuala Lumpur,7,2
100115701,Residensi Sefina Mont Kiara,2019,3900,Mont Kiara,Condominium,3,2,2,1333,1,Kuala Lumpur,9,3
100051434,M City,2016,2600,KL City,Service Residence,2,.,2,888,1,Kuala Lumpur,11,4
100115420,Villa Crystal,2017,2000,Segambut,Condominium,3,2,3,1155,1,Kuala Lumpur,7,.
95022186,Royal Domain Sri Putramas 2,2007,1700,Jalan Kuching,Service Residence,3,1,2,1285,1,Kuala Lumpur,14,4
100050546,Tiara Mutiara 2,2017,1800,Old Klang Road,Service Residence,3,1,2,1000,1,Kuala Lumpur,9,3
100114908,Pangsapuri Permai,.,850,Sungai Besi,Apartment,3,1,2,670,3,Kuala Lumpur,3,2
99710593,Panorama Residences (Sentul),2014,1800,Sentul,Condominium,3,1,2,1100,1,Kuala Lumpur,12,4
100114465,Gurney Heights,.,1500,Keramat,Condominium,2,1,1,820,3,Kuala Lumpur,10,2
100114143,Axis Residence,2010,1500,Ampang,Service Residence,2,1,2,739,3,Kuala Lumpur,9,3
99098175,.,.,1200,Cheras,Others,1,.,1,628,3,Kuala Lumpur,.,.
100113746,Taman Sri Sentosa,.,1200,Old Klang Road,Apartment,3,.,2,750,1,Kuala Lumpur,.,3
100113743,Residensi Alam Damai (PR1MA @ Alam Damai),.,1200,Cheras,Apartment,3,2,2,935,3,Kuala Lumpur,.,3
100004734,Secoya Residences,2019,4300,Pantai,Condominium,3,2,3,1360,1,Kuala Lumpur,14,5
100113637,flat sentul utama,.,900,Sentul,Flat,3,.,1,800,2,Kuala Lumpur,1,1
99799974,Faiz’s,.,1300,Desa Pandan,Apartment,2,.,2,600,2,Kuala Lumpur,2,1
100113287,Sky Awani Residensi,.,1250,Sentul,Condominium,3,1,2,800,3,Kuala Lumpur,13,4
100113430,Residensi Suria Pantai,2020,1600,Pantai,Apartment,3,1,2,810,1,Kuala Lumpur,7,1
100022384,The Nest Residences,.,1850,Old Klang Road,Condominium,3,2,2,903,1,Kuala Lumpur,9,5
100113033,188 Suites,2013,6500,KLCC,Service Residence,2,2,2,2060,1,Kuala Lumpur,4,.
100112762,UNA Serviced Apartment @ Peel,2020,2800,Cheras,Service Residence,2,1,1,810,1,Kuala Lumpur,4,.
100112601,Residensi Suria Pantai,2020,1500,Pantai,Apartment,3,1,2,850,3,Kuala Lumpur,7,1
100112138,Scott Sentral,.,2700,Brickfields,Condominium,3,1,2,1300,1,Kuala Lumpur,8,4
100111972,Pantai Permai,.,1200,Bangsar South,Apartment,3,.,2,650,1,Kuala Lumpur,4,.
100111886,222 Residency,2013,1200,Setapak,Condominium,3,1,2,1000,3,Kuala Lumpur,11,.
100111884,Residensi Pandanmas 2,.,1800,Desa Pandan,Apartment,3,1,2,900,1,Kuala Lumpur,7,.
100111614,Residensi Pandanmas 2,.,1800,Desa Pandan,Apartment,3,1,2,900,1,Kuala Lumpur,10,2
100042688,Lucentia Residence @ Bukit Bintang City Centre KL,2021,5800,KLCC,Service Residence,2,1,2,885,1,Kuala Lumpur,10,4
100111050,Platinum OUG Residence,2021,1300,Kuchai Lama,Condominium,3,1,2,1200,3,Kuala Lumpur,4,2
100110887,Permai Ria (Jalan Ipoh),1998,1000,Jalan Ipoh,Condominium,3,.,2,860,3,Kuala Lumpur,5,2
100110518,Sri Kenangan,.,1498,Wangsa Maju,Condominium,3,1,2,1250,3,Kuala Lumpur,6,3
100110432,Mirage Residence,.,3000,KL City,Condominium,2,1,2,1277,1,Kuala Lumpur,10,5
100110407,OUG Parklane,.,1200,OUG,Service Residence,3,1,2,900,3,Kuala Lumpur,7,3
100110369,Residensi Pandanmas 2,.,1800,Desa Pandan,Apartment,3,1,2,900,1,Kuala Lumpur,10,3
88274040,Anjali @ North Kiara,2017,5500,Segambut,Condominium,4,3,4,3713,2,Kuala Lumpur,11,.
100109845,Royal Regent (Sri Putramas 3),2013,1900,Jalan Kuching,Condominium,2,1,2,880,1,Kuala Lumpur,10,3
100109931,.,.,1500,Segambut,Others,3,.,2,1049,1,Kuala Lumpur,8,4
100109800,Royal Regent (Sri Putramas 3),2013,2700,Jalan Kuching,Condominium,3,1,2,1470,1,Kuala Lumpur,10,3
100109551,Panorama Residences (Sentul),2014,1800,Sentul,Condominium,3,1,2,1100,1,Kuala Lumpur,8,2
100109535,Arte Mont Kiara,.,3000,Mont Kiara,Service Residence,1,1,2,540,1,Kuala Lumpur,5,.
100109496,Villa Pawana,.,2400,Keramat,Condominium,3,1,3,1400,3,Kuala Lumpur,5,4
96994126,.,.,1300,Segambut,Service Residence,1,1,1,653,2,Kuala Lumpur,14,5
100108867,Vista Langkawi @ PV18,.,1500,Setapak,Service Residence,3,.,2,926,3,Kuala Lumpur,.,.
99583753,Majestic Maxim,2021,1500,Cheras,Service Residence,3,2,2,819,3,Kuala Lumpur,8,1
99768943,M City,2016,1600,KL City,Service Residence,1,1,1,533,1,Kuala Lumpur,11,4
99401615,M City,2016,1900,KL City,Service Residence,1,1,2,910,1,Kuala Lumpur,11,4
100044139,Desa Green,1997,2100,Taman Desa,Service Residence,3,1,2,935,1,Kuala Lumpur,9,3
100107968,The Meritz,2008,3088,Ampang,Condominium,2,1,2,1070,1,Kuala Lumpur,7,5
99096447,.,.,850,Bukit Jalil,Apartment,3,.,2,1200,1,Kuala Lumpur,5,.
97894358,.,.,1000,Bukit Jalil,Apartment,3,.,2,800,1,Kuala Lumpur,4,.
97914094,.,.,1000,Bukit Jalil,Apartment,3,.,2,800,1,Kuala Lumpur,4,.
97940331,.,.,850,Bukit Jalil,Apartment,3,.,2,800,2,Kuala Lumpur,4,.
97392988,The Holmes,.,2000,Cheras,Condominium,3,2,2,1018,3,Kuala Lumpur,.,3
100107819,CitiZen,2019,1650,Old Klang Road,Service Residence,2,1,2,725,1,Kuala Lumpur,14,4
100107812,i-Zen @ Kiara 1,2008,4500,Mont Kiara,Condominium,3,2,2,1297,1,Kuala Lumpur,8,.
100107788,The Leafz,.,2200,Sungai Besi,Service Residence,2,.,2,1025,1,Kuala Lumpur,7,4
100107882,"Apartment Taman Kuchai Jaya, Walking distance to Sekolah Seri Sentosa & Seri setia",.,900,Kuchai Lama,Apartment,2,.,2,600,2,Kuala Lumpur,1,1
100107484,Platinum Splendor Residensi Semarak,2020,1500,Keramat,Condominium,4,2,2,1184,2,Kuala Lumpur,10,.
100107321,Residensi Rampai II,2021,2200,Setapak,Apartment,4,.,2,950,1,Kuala Lumpur,9,.
100107312,Desa Pandan Baiduri Block G Apartment,.,1399,KLCC,Apartment,3,1,2,990,2,Kuala Lumpur,2,2
99469292,PPA1M Metropolitan Kepong,2018,1500,Kepong,Condominium,5,2,2,1500,1,Kuala Lumpur,7,3
100107043,Impiana Sky Residensi,2021,1800,Bukit Jalil,Apartment,3,1,2,850,1,Kuala Lumpur,7,3
100106979,Service Suites @ Pavilion Embassy,.,4000,Keramat,Service Residence,2,.,2,1098,1,Kuala Lumpur,14,5
100106540,Riana Green East,2012,2700,Wangsa Maju,Condominium,4,2,2,1900,1,Kuala Lumpur,11,.
100106589,Sri Jelatek,.,1700,Setapak,Condominium,3,.,2,1100,3,Kuala Lumpur,6,.
100106555,Platinum Hill PV 6,2008,1600,Setapak,Condominium,4,.,2,1200,3,Kuala Lumpur,.,.
100106267,Platinum Splendor Residensi Semarak,2020,1800,Keramat,Condominium,3,2,2,926,3,Kuala Lumpur,10,.
99810241,3 Residen,2010,2200,Taman Melawati,Condominium,3,2,2,1200,3,Kuala Lumpur,10,2
100105961,Residensi Pandanmas 2,.,1799,Desa Pandan,Condominium,3,1,2,900,1,Kuala Lumpur,7,.
100106033,10 Stonor,.,4000,KL City,Condominium,2,1,2,801,1,Kuala Lumpur,.,.
100105902,Regalia Residence,2012,1999,Jalan Sultan Ismail,Condominium,1,.,1,755,1,Kuala Lumpur,5,.
100105900,Royal Domain Sri Putramas 2,2007,1750,Jalan Kuching,Service Residence,3,1,2,1295,1,Kuala Lumpur,9,3
99536953,OUG Parklane,.,550,OUG,Service Residence,1,.,1,340,1,Kuala Lumpur,6,4
100033210,Putra Villa,2007,1900,Setapak,Condominium,3,.,2,1100,1,Kuala Lumpur,6,2
100105312,Mutiara Magna,.,900,Kepong,Apartment,3,1,2,650,3,Kuala Lumpur,4,1
100105164,Putra Suria Residence,.,1200,Cheras,Condominium,3,1,2,750,3,Kuala Lumpur,8,4
100105237,Viva Residency,2009,2800,Jalan Ipoh,Condominium,3,1,2,1216,1,Kuala Lumpur,9,4
97700007,.,.,3600,KLCC,Service Residence,2,2,2,775,1,Kuala Lumpur,7,.
97311459,.,.,1500,Pandan Indah,Apartment,3,1,2,900,1,Kuala Lumpur,1,2
99790271,Residensi Gurneymas,2021,1400,Keramat,Apartment,3,1,2,850,2,Kuala Lumpur,2,.
100104626,Residensi Rampai,2016,1650,Setapak,Apartment,3,1,2,850,1,Kuala Lumpur,6,.
100104621,.,.,900,Kepong,Apartment,3,2,2,1000,3,Kuala Lumpur,5,1
100104558,Menara Menjalara,.,1400,Bandar Menjalara,Condominium,3,.,2,1000,1,Kuala Lumpur,5,3
100104364,Platinum Hill PV 6,2008,1600,Setapak,Condominium,4,1,4,1200,3,Kuala Lumpur,9,4
95891412,Cheria Heights Condo / Apartments,.,700,Cheras,Apartment,3,1,2,900,2,Kuala Lumpur,5,2
99949622,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018,1500,Bukit Jalil,Apartment,3,1,2,1100,3,Kuala Lumpur,5,3
100104187,Desaku 3,.,1500,Ampang,Condominium,3,.,2,800,3,Kuala Lumpur,5,.
100104061,Viva Residency,2009,1800,Jalan Ipoh,Condominium,2,1,2,840,1,Kuala Lumpur,12,3
100103840,D'Alamanda,2014,1400,Cheras,Service Residence,2,1,1,695,3,Kuala Lumpur,12,4
100103993,Saville,2013,1600,Taman Melawati,Service Residence,3,1,2,980,3,Kuala Lumpur,6,3
100103965,Residence 8,2013,1150,Old Klang Road,Condominium,1,.,1,350,1,Kuala Lumpur,7,5
100103691,M Centura,2021,2300,Sentul,Service Residence,2,1,1,661,1,Kuala Lumpur,8,3
100103675,Sri Intan 1,.,1600,Jalan Ipoh,Condominium,3,1,2,1000,1,Kuala Lumpur,6,3
100103254,M Centura,2021,2299,Sentul,Service Residence,3,1,2,850,1,Kuala Lumpur,13,4
100103209,Mont Kiara Bayu,.,2800,Mont Kiara,Condominium,2,1,2,1036,1,Kuala Lumpur,14,.
97698558,Winner Court B,.,1000,Desa Petaling,Condominium,3,.,2,900,2,Kuala Lumpur,8,.
100102990,Majestic Maxim,2021,1100,Cheras,Service Residence,2,1,1,650,3,Kuala Lumpur,8,.
100102987,United Point Residence @ North Kiara,2019,2000,Kepong,Service Residence,3,2,2,958,1,Kuala Lumpur,13,4
100102980,Ativo Suites @ Damansara Avenue,2021,2299,Sri Damansara,Service Residence,1,1,1,499,1,Kuala Lumpur,13,4
100103144,Merdeka Villa,2006,1500,Ampang,Apartment,3,.,2,930,2,Kuala Lumpur,7,.
100030687,Residensi Suria Pantai,2020,1550,Pantai,Apartment,3,1,2,810,3,Kuala Lumpur,8,3
100102774,Impiana Sky Residensi,2021,1500,Bukit Jalil,Apartment,3,1,2,850,1,Kuala Lumpur,5,2
100102899,The Hamilton,2020,2500,Wangsa Maju,Condominium,3,1,2,1000,1,Kuala Lumpur,8,.
100102743,PPR Kampung Baru Air Panas,.,800,Setapak,Flat,3,.,2,700,2,Kuala Lumpur,.,.
100030321,Seasons Garden Residences @ Wangsa Maju,2017,1790,Wangsa Maju,Condominium,3,1,2,770,1,Kuala Lumpur,10,5
98372108,.,.,1700,Cheras,Service Residence,3,2,2,1097,3,Kuala Lumpur,8,2
100102714,Sri Penara,.,1000,Cheras,Apartment,2,.,2,650,3,Kuala Lumpur,5,2
100102488,Ativo Suites @ Damansara Avenue,2021,2000,Sri Damansara,Service Residence,1,1,1,499,1,Kuala Lumpur,13,4
100102484,Verticas Residensi,2012,4500,Bukit Bintang,Condominium,4,2,4,2022,1,Kuala Lumpur,10,3
100102483,Ativo Suites @ Damansara Avenue,2021,1800,Sri Damansara,Service Residence,1,1,1,499,1,Kuala Lumpur,12,4
